"TIMESTAMP_START","TIMESTAMP_END","CO2","CO2_SIGMA","H2O","H2O_SIGMA","FC","FC_SSITC_TEST","LE","LE_SSITC_TEST","ET","ET_SSITC_TEST","H","H_SSITC_TEST","G","SG","FETCH_MAX","FETCH_90","FETCH_55","FETCH_40","WD","WS","WS_MAX","USTAR","ZL","TAU","TAU_SSITC_TEST","MO_LENGTH","U","U_SIGMA","V","V_SIGMA","W","W_SIGMA","PA","TA_1_1_1","RH_1_1_1","T_DP_1_1_1","TA_1_1_2","RH_1_1_2","T_DP_1_1_2","TA_1_1_3","RH_1_1_3","T_DP_1_1_3","TA_1_1_4","VPD","T_SONIC","T_SONIC_SIGMA","PBLH","TS_1_1_1","TS_1_1_2","SWC_1_1_1","SWC_1_1_2","ALB","NETRAD","SW_IN","SW_OUT","LW_IN","LW_OUT","P"
202503282230,202503282300,424.457,1.108323,5.716968,0.2244871,1.983293,1,19.99968,2,0.02915276,2,-33.1882,1,-5.369708,-9.681973,45.52514,130.5428,65.59889,49.56028,103.5471,2.186176,7.091178,0.2905576,0.04595783,0.08599415,5,56.44588,1.82106,1.567161,0,0.9567803,9.313226e-10,0.313104,83.92537,13.21356,31.13654,-3.487644,14.75868,28.35442,-3.415754,13.23091,35.71412,-1.617961,13.23099,12.08441,15.2808,0.4128539,170.0499,11.11661,11.13247,7.528262,7.072115,0,-58.25671,-2.516807,0.842085,320.8906,375.7884,0
202503282300,202503282330,424.1692,0.7898742,5.682065,0.137699,2.171141,1,13.02387,1,0.01898764,1,-27.38154,1,7.436282,3.354307,44.0875,125.9166,63.43204,47.93309,74.94366,2.728357,8.935993,0.299067,0.0350506,0.09104003,3,74.01099,2.393554,1.269332,0,1.286361,3.72529e-09,0.335463,83.9175,13.42796,30.52255,-3.562393,14.92028,27.87236,-3.493008,13.40995,35.20164,-1.653698,13.42549,12.28917,15.43955,0.3757733,189.1424,11.14782,11.03657,7.483019,7.042933,0,-56.10808,-2.610919,0.5170654,324.7136,377.6937,0
202503282330,202503290000,424.4038,0.7651317,5.837812,0.1430533,2.174976,1,10.65705,1,0.01553205,1,-27.62015,1,-25.12535,-29.04123,46.39076,133.5624,66.94629,50.56788,92.00162,2.535627,6.703536,0.2491137,0.0615233,0.06324168,3,42.165,2.409251,1.149786,0,0.7392618,1.862645e-09,0.2621976,83.92274,13.07767,32.0897,-3.199004,14.50863,29.40539,-3.132185,13.07456,36.75852,-1.364284,13.03524,11.71348,15.04131,0.3850471,154.5272,11.01351,11.02133,7.486455,7.046242,0,-64.38071,-3.38333,0.203244,315.7487,376.5428,0
202503290000,202503290030,424.1924,0.9879776,5.999642,0.2250598,2.175831,3,15.58782,3,0.0227037,3,-30.18366,3,-32.46862,-36.62637,49.29748,141.1106,71.00225,53.64589,91.70047,1.951008,6.958442,0.2900514,0.04225789,0.08591932,3,61.38806,1.359981,1.04779,0,1.243927,1.862645e-09,0.2829532,83.9094,12.40672,34.44661,-2.841891,13.85671,31.53577,-2.773876,12.40006,39.22594,-1.082808,12.34916,10.89668,14.40281,0.4789266,175.4218,10.54588,10.96126,7.409759,7.048626,0,-82.00726,-4.280185,0.4807591,294.2192,371.4655,0
202503290030,202503290100,423.2155,0.4570698,5.876914,0.1266203,1.529574,1,12.59116,1,0.01833049,1,-44.40116,1,-2.027372,-6.809447,41.99227,121.5494,60.69894,45.8386,99.42853,3.398379,7.199742,0.2586576,0.0889039,0.06844763,2,29.17903,3.299447,0.9188988,0,0.7992653,-4.656613e-10,0.308343,83.91078,11.95874,34.75268,-3.112146,13.40581,31.78915,-3.044261,11.91171,39.88426,-1.290857,11.90017,10.53626,13.94006,0.3981861,140.412,10.3468,10.87254,7.475057,7.051891,0,-91.82558,-4.237255,0.9073454,282.6402,369.3211,0
202503290100,202503290130,423.6146,0.7631386,5.815517,0.1904604,1.882479,1,11.31802,1,0.01647182,1,-33.46044,1,-21.78104,-26.89729,21.95827,978.5764,105.1956,62.20408,98.39227,1.983396,4.54187,0.1652432,0.2561706,0.02796767,3,10.12657,1.843647,0.6730038,0,0.7213046,3.72529e-09,0.2257531,83.90794,11.60166,35.21454,-3.255487,13.0348,32.24628,-3.188282,11.58114,40.3223,-1.441325,11.5519,10.21985,13.56279,0.4719237,119.7028,10.17501,10.76751,7.487866,7.054035,0,-75.21158,-3.708466,0.6913739,296.3741,367.1858,0
202503290130,202503290200,423.4572,0.8569362,5.598778,0.1320293,0.9289621,3,2.685717,7,0.00390841,7,-24.02711,3,-18.06396,-23.56931,61.08543,173.274,87.72309,66.30617,47.50568,1.757338,5.590601,0.3216475,0.0252937,0.1059707,8,102.5603,1.040586,0.8719178,0,1.36032,0,0.2400096,83.88214,11.4804,34.16354,-3.764123,12.96736,31.16706,-3.694637,11.50556,39.22184,-1.883151,11.4992,10.33348,13.47558,0.4279932,220.1743,9.871207,10.60945,7.452602,6.977883,0,-79.20556,-4.063765,0.6651766,290.9022,365.3788,0
202503290200,202503290230,423.6199,1.419179,5.528564,0.1799731,1.049808,9,5.017567,9,0.007299654,9,-10.3537,9,-8.382376,-14.99242,45.75037,2460.027,236.2291,136.998,13.91687,1.363243,4.098092,0.07765431,0.7574792,0.006183378,9,3.424688,1.251671,0.5725731,0,0.484376,0,0.1652458,83.87717,11.13337,34.55022,-3.935616,12.62897,31.51503,-3.865779,11.19065,39.5687,-2.058055,11.19733,10.07138,13.13016,0.6866746,112.4181,9.744389,10.43161,7.370585,6.981406,0,-67.23938,-3.424428,0.2720576,299.6056,363.1484,0
202503290230,202503290300,423.432,0.79227,5.462001,0.1511645,1.193041,9,9.17294,9,0.01334041,9,-22.88321,9,-16.5069,-24.08451,60.76925,3426.006,319.8007,184.4206,7.50354,2.084555,4.209458,0.09653344,0.8761286,0.009566401,9,2.960901,1.820408,0.9091538,0,0.8316514,0,0.1757861,83.86586,10.84067,34.78591,-4.092819,12.26308,31.85219,-4.026386,10.83269,40.0747,-2.198609,10.82568,9.771438,12.75777,0.4680527,111.914,9.625701,10.28589,7.362751,6.986412,0,-75.28419,-3.82135,0.235505,290.9799,362.2072,0
202503290300,202503290330,423.6152,1.149118,5.441995,0.2084154,1.25715,9,10.32206,9,0.01500479,9,-22.61284,9,-14.40232,-22.85832,45.26138,2505.778,236.5076,136.6851,0.2202759,2.200768,4.218999,0.1224238,0.4231338,0.01541288,9,6.130756,2.119589,0.7167995,0,0.5178496,7.450581e-09,0.168,83.87114,10.3852,35.75533,-4.140797,11.72507,32.94373,-4.078221,10.35847,41.16213,-2.269941,10.30198,9.297356,12.21699,0.7339202,115.3595,9.415482,10.13758,7.353294,6.991952,0,-81.40474,-4.429716,0.1242813,283.3535,360.2043,0
202503290330,202503290400,423.2403,0.9938835,5.285465,0.1375925,0.18957,9,-0.4787004,9,-0.0006956859,9,-3.903756,9,-38.70895,-47.97568,201.3045,5390.732,1130.499,640.0687,8.955902,1.751648,3.543204,0.04417969,1.608339,0.002009117,9,1.612925,1.59775,0.5505731,0,0.6378346,7.450581e-09,0.1366397,83.86409,10.01984,35.55522,-4.533301,11.5816,32.2486,-4.46041,10.08286,41.00678,-2.567112,10.12426,9.288776,12.05922,0.4900702,110.4488,9.049626,9.972477,7.356681,6.998417,0,-85.01035,-4.358535,0.1427436,276.4088,356.9178,0
202503290400,202503290430,423.232,1.513723,5.280888,0.1581616,0.54793,9,1.566108,9,0.002274519,9,-2.198679,9,-21.43813,-31.87431,38.14202,1162.359,156.0009,96.32122,16.47736,1.974926,3.68315,0.1044715,0.06520861,0.01126117,7,39.78202,1.788733,0.3140944,0,0.8371809,7.450581e-09,0.1364,83.85951,9.35859,37.22116,-4.538874,10.75025,34.13836,-4.47381,9.403097,42.71629,-2.650953,9.323823,8.574752,11.226,0.9601734,151.937,8.638092,9.750318,7.249963,6.964906,0,-91.60865,-5.121843,-0.308614,267.4525,354.248,0
202503290430,202503290500,422.3594,0.8703988,5.253952,0.1024817,-0.1875077,9,-0.1256003,9,-0.0001822377,9,2.728423,9,-13.92489,-25.58665,84.64612,582.862,182.3315,133.9381,12.11578,2.278618,3.467784,0.06031639,-0.4374744,0.003767214,2,-5.929787,2.251985,0.2754738,0,0.3565493,0,0.07908331,83.85863,8.408712,39.41012,-4.606109,9.851512,35.99172,-4.538444,8.388966,45.38151,-2.738455,8.417374,7.829826,10.32343,0.6861486,1981.404,8.501332,9.516597,7.290778,6.928689,0,-87.64658,-4.43797,-0.1821534,266.3315,349.7222,0
202503290500,202503290530,421.9756,1.152418,5.186936,0.1000916,-0.6030493,8,1.521376,8,0.002207265,8,12.69354,8,-17.89442,-30.6581,42.95317,333.0681,97.72632,70.6239,11.32822,2.315843,3.826548,0.118999,-0.2676982,0.01466662,4,-9.690503,2.232447,0.3542885,0,0.6299486,7.450581e-09,0.0835948,83.85306,8.363091,39.05943,-4.771704,9.713862,35.89315,-4.708431,8.31695,45.10757,-2.888022,8.279771,7.78533,10.1795,0.9893833,1906.19,8.266278,9.282462,7.279013,6.936085,0,-90.04913,-4.486429,-0.1460886,263.3982,349.107,0
202503290530,202503290600,422.2971,1.438274,5.205242,0.0907839,0.09602607,9,1.988829,9,0.002880706,9,-4.884736,9,-3.582658,-17.3664,190.9705,5381.925,1142.667,635.569,10.19489,2.728555,4.664472,0.06154926,0.721588,0.003947651,9,3.595029,2.708345,0.4295092,0,0.3398966,0,0.1037732,83.84638,6.712598,43.84242,-4.728185,8.1019,40.13856,-4.662702,6.584679,50.56631,-2.940131,6.620095,6.516291,8.566478,0.872959,112.6033,8.105539,9.025791,7.271698,6.944863,0,-86.97363,-4.129952,0.0295687,259.8012,342.6153,0
202503290600,202503290630,421.1866,0.6909425,5.273232,0.1116152,0.6055129,5,8.379405,5,0.01214727,5,-22.84704,5,9.052331,-5.318254,67.42814,3954.256,360.5668,207.0302,12.52863,3.12164,4.618244,0.1304706,0.3551884,0.01768612,2,7.303532,3.096874,0.415855,0,0.4022882,0,0.1642392,83.86525,7.58275,41.85868,-4.550754,8.883952,38.54021,-4.489504,7.465512,48.4724,-2.694591,7.47989,7.04078,9.355967,0.594647,116.6343,8.125567,8.826798,7.251546,6.899506,27.8845,-81.90818,6.878158,2.925898,260.7284,346.5888,0
202503290630,202503290700,421.6758,1.271763,5.421703,0.1841414,-0.8335846,9,6.068983,9,0.008792863,9,0.7092392,9,39.30282,25.34184,55.83876,909.9152,175.3136,116.2995,15.35132,3.374768,6.032601,0.153595,-0.01033511,0.02456564,7,-251.0017,3.270486,0.8607953,0,0.7804611,0,0.216895,83.87371,6.913078,45.15046,-4.18881,8.250503,41.44908,-4.125515,6.858022,51.67396,-2.419528,6.899645,6.445528,8.734519,0.8632298,1393.064,8.285573,8.733926,7.216589,6.878982,24.08611,-52.73087,41.21159,10.23483,261.7228,345.4305,0
202503290700,202503290730,422.0522,0.438007,5.474296,0.1628586,0.5093858,3,24.87588,3,0.03607286,3,-13.22215,4,67.38898,54.56733,43.39772,123.2238,62.30792,47.09744,16.12064,3.796354,6.45548,0.2575654,0.02430602,0.06886355,4,106.7279,3.748145,0.5482776,0,0.6144434,7.450581e-09,0.2946621,83.89318,7.927771,42.46502,-4.0489,9.110172,39.37243,-3.993035,7.795787,48.68204,-2.333337,7.801018,7.041784,9.60043,0.2566293,224.7042,9.104479,8.827641,7.163018,6.884902,25.5467,20.12301,142.1396,36.2604,268.0541,353.8103,0
202503290730,202503290800,422.4852,0.3016624,5.440708,0.1780713,0.055612,9,39.33566,9,0.05708699,9,-0.04071105,9,83.19074,72.91507,50.1529,138.755,71.36766,54.00938,7.020142,4.195569,6.703499,0.2798878,-0.003636926,0.08108755,1,-713.2754,4.158458,0.7156413,0,0.5788092,1.490116e-08,0.3320795,83.90633,8.778738,39.83872,-4.131144,10.00193,36.85197,-4.073551,8.637823,45.83891,-2.373243,8.680278,7.787151,10.49077,0.3293547,1165.166,9.814931,9.028796,7.159708,6.889695,24.47804,82.9527,228.3262,55.83076,270.1533,359.696,0
202503290800,202503290830,422.8698,0.2796775,5.415791,0.2338183,-0.3092346,7,41.41039,7,0.06015402,7,11.55512,7,94.38293,87.29719,46.9784,129.8213,66.82046,50.57099,6.367828,3.445049,6.477026,0.2371275,-0.03700068,0.05801122,1,-70.11031,3.373157,0.7206504,0,0.7199947,0,0.3053075,83.91811,9.824712,36.98068,-4.189704,10.94813,34.43883,-4.137002,9.614466,42.78739,-2.415794,9.639619,8.611709,11.43625,0.3879635,1480.592,10.62119,9.336014,7.199699,6.891465,23.60003,142.8293,311.3979,73.42876,271.9833,367.1232,0
202503290830,202503290900,422.9531,0.6971039,5.599985,0.4038194,-1.704424,5,78.31848,5,0.1139355,5,38.10113,5,162.1932,159.2302,48.41747,133.741,68.85854,52.11428,17.8721,2.865353,7.506702,0.2431565,-0.1048151,0.06067857,7,-24.74957,2.527471,1.644967,0,0.8976589,1.490116e-08,0.3014821,83.93898,11.53479,34.16149,-3.751971,12.45126,32.22337,-3.708996,11.15585,39.83689,-1.995389,11.18564,9.832177,12.95863,0.52395,1605.009,12.21078,9.814992,7.286697,6.889031,22.74248,278.4792,485.5996,110.2726,282.8086,379.6565,0
202503290900,202503290930,424.4396,0.8890337,5.487028,0.7314846,-1.828539,1,163.6816,1,0.2382388,1,-12.1095,4,-62.46089,-60.86818,45.68035,126.7445,65.06312,49.23256,114.2069,3.9139,7.488863,0.321623,0.002553845,0.1059821,3,1015.774,3.819663,1.161443,0,0.8055346,9.313226e-10,0.3539113,83.9528,11.80547,32.85251,-4.096493,12.81339,30.91828,-4.049659,11.68142,38.22831,-2.084305,11.63483,10.27103,13.31119,0.3479352,809.971,12.65012,9.865703,7.250334,6.88189,21.17865,233.225,412.4141,87.53646,290.2733,381.926,0
202503290930,202503291000,423.6976,0.5791597,5.351478,0.7325044,-1.13055,1,172.9177,1,0.2517293,1,-26.40795,1,139.1307,139.9644,43.25416,122.6064,62.06383,46.91699,124.6905,4.05868,7.368217,0.2964754,0.02186284,0.08998901,1,118.6548,3.952096,0.8758425,0,0.9115017,0,0.3492713,83.94419,12.03682,31.57241,-4.433727,13.04869,29.69464,-4.386836,11.87755,37.11874,-2.311415,11.86949,10.61431,13.53464,0.3377928,237.6682,13.29687,9.925383,7.19143,6.874964,21.2336,303.9284,509.7674,108.2266,282.5264,380.1388,0
202503291000,202503291030,424.433,0.6961721,5.467563,0.9360267,-1.946754,7,274.3299,7,0.3997168,7,38.99207,7,144.5812,145.3864,44.9925,124.3438,63.9957,48.43317,122.2014,4.645631,9.052426,0.370616,-0.03834614,0.1401877,1,-67.65035,4.451487,1.180926,0,1.322928,5.587936e-09,0.4156312,83.95965,12.96014,30.35297,-4.200499,13.89504,28.63696,-4.157052,12.80416,35.64724,-2.043506,12.79732,11.37634,14.39302,0.5372674,1481.782,15.86389,10.0841,7.189806,6.870602,20.90752,538.9755,815.8034,170.5482,282.9927,389.2725,0
202503291030,202503291100,425.2504,0.6647844,4.969876,0.7561971,-2.206805,3,183.9316,3,0.2681528,3,98.37302,3,0.8497117,3.363121,42.81504,118.3355,60.89797,46.08881,82.39215,5.251858,11.41715,0.4210496,-0.05169644,0.1805613,3,-50.18004,4.417734,1.655951,0,2.912971,3.72529e-09,0.502397,83.94286,13.40726,26.80037,-5.428054,14.57478,24.93517,-5.374445,13.39772,31.52869,-3.194309,13.38782,12.51404,15.02859,0.6946562,1490.236,15.99889,10.48093,7.141382,6.864524,20.73849,512.8232,780.491,161.9711,287.334,393.0307,0
202503291100,202503291130,425.443,0.6895575,4.637634,0.4083474,-0.8104626,1,135.0693,1,0.1970359,1,191.0128,1,161.9322,169.1042,49.73135,137.4093,70.7353,53.53389,38.02081,5.827699,12.05132,0.5045378,-0.05473399,0.2586026,4,-47.39522,5.546879,1.722285,0,1.785246,7.450581e-09,0.4992466,83.90148,14.00865,24.02308,-6.264854,15.23425,22.23677,-6.208914,14.02898,28.42175,-3.994374,14.03543,13.52772,15.65892,0.9617101,1491.583,17.52612,11.37665,7.088621,6.855563,20.8856,631.0737,935.7766,195.6236,289.9889,399.0683,0
202503291130,202503291200,426.0368,0.9717535,4.301247,0.4062562,-1.916716,3,109.2029,3,0.15936,3,129.2499,3,-42.52919,-31.87257,53.98319,149.1394,76.78358,58.11129,38.70776,4.933793,11.42593,0.4915752,-0.0403925,0.2450822,3,-64.22305,4.70014,1.717085,0,1.456873,7.450581e-09,0.4390114,83.86339,14.38529,21.74865,-7.25205,15.58662,20.1663,-7.197758,14.40423,26.1559,-4.778808,14.3709,14.19848,15.98109,0.8067057,1483.44,17.22194,11.59135,6.893021,6.843816,20.998,439.335,667.352,140.3534,312.5858,400.2494,0
202503291200,202503291230,425.9244,0.7597331,4.273746,0.38461,-0.9282179,1,130.3136,1,0.1902699,1,183.8528,1,113.9757,125.6252,50.63502,139.904,72.02108,54.50696,40.07678,6.118216,12.80729,0.5386911,-0.04334611,0.2936129,1,-59.84689,5.931274,1.738368,0,1.427592,2.235174e-08,0.5211769,83.82788,14.88967,20.89407,-7.337785,16.14514,19.31537,-7.281182,14.96979,25.16664,-4.79933,14.95521,14.87235,16.53764,0.8632042,1485.558,17.91073,11.95475,6.814704,6.833574,21.0565,531.1928,796.207,168.0961,305.9507,402.8688,0
202503291230,202503291300,426.1248,0.8663145,4.379314,0.4204417,-0.413563,1,163.5456,1,0.2389156,1,260.2104,1,77.02063,89.68521,49.31362,136.2565,70.141,53.08414,38.13513,6.543533,13.73866,0.546482,-0.05850894,0.3014616,1,-44.33733,6.241919,1.773124,0,1.85197,7.450581e-09,0.5464827,83.79163,15.40818,20.69425,-7.037682,16.73011,19.0509,-6.978092,15.51027,24.71386,-4.581872,15.53434,15.50337,17.13328,1.133512,1493.063,19.51568,12.29576,6.738268,6.823238,21.21387,676.2573,986.391,209.5833,309.5171,410.0676,0
202503291300,202503291330,426.6894,0.7261922,4.195514,0.4403375,0.2498521,1,158.4384,1,0.2315652,1,258.3885,1,59.34275,73.84506,43.94882,121.4588,62.51,47.30888,31.35153,6.729383,13.56404,0.4895016,-0.08083953,0.2413831,1,-32.08987,6.470334,1.79905,0,1.745514,-1.490116e-08,0.5653002,83.76129,15.88561,19.23509,-7.602923,17.12868,17.79143,-7.547086,16.00728,23.28401,-4.956746,15.96476,16.14522,17.51563,1.104978,1498.989,20.47372,12.59308,6.597404,6.822158,21.46803,710.9409,1048.374,225.3307,306.1622,418.2648,0
202503291330,202503291400,427.3241,1.08017,3.714496,0.7457512,-0.8193546,1,173.5513,1,0.2536837,1,213.8073,1,-190.1096,-174.9738,48.86525,135.0206,69.50341,52.60157,52.43774,6.146718,12.73775,0.5285364,-0.05379333,0.2812375,3,-48.224,5.641662,2.485776,0,2.11278,3.72529e-09,0.534606,83.73,15.98797,16.88538,-9.280715,17.22063,15.66168,-9.226298,16.13143,21.04165,-6.221526,16.11676,16.65558,17.56324,1.024117,1491.182,20.133,12.72327,6.52105,6.887262,21.3546,545.2994,854.4561,183.8668,293.5843,418.8744,0
202503291400,202503291430,426.4988,0.6820819,3.32254,0.4613083,-0.9625909,1,151.3914,1,0.221381,1,197.2848,1,67.9407,81.45086,44.63841,123.3604,63.49081,48.05118,62.06476,5.625132,11.13331,0.4458908,-0.08248149,0.1998257,1,-31.45105,5.224698,1.586936,0,2.089454,3.72529e-09,0.505012,83.69862,16.4552,14.68509,-10.61965,17.75032,13.54464,-10.56308,16.54984,18.84017,-7.283522,16.56498,17.64873,18.05748,0.9495806,1499.298,19.47783,12.77531,6.481175,6.883338,21.94376,488.7235,792.1455,174.4435,287.5977,416.5762,0
202503291430,202503291500,426.9638,1.091852,3.332537,0.644319,-1.273219,3,116.8779,3,0.1708813,3,88.67851,3,-32.29414,-20.12831,44.09073,121.8524,62.71223,47.4619,65.42377,4.688572,11.53897,0.3870242,-0.0585089,0.1506184,3,-44.33736,4.115785,1.615755,0,2.20023,3.72529e-09,0.445157,83.6855,16.31598,14.85534,-10.65195,17.55604,13.81701,-10.59812,16.36476,19.12736,-7.268591,16.35168,17.3862,17.86378,0.8230825,1493.063,18.44584,12.70241,6.397098,6.878026,21.25031,324.606,571.1263,124.7162,290.9348,412.7389,0
202503291500,202503291530,427.186,1.287051,3.025926,0.9057107,-2.536948,7,293.9946,7,0.4297463,7,43.02308,7,-125.1915,-114.6022,41.32292,114.2376,58.77862,44.48456,162.4097,4.865699,11.38752,0.4909103,-0.01820641,0.2424353,3,-142.4844,4.13849,1.984947,0,2.341141,7.450581e-09,0.4685525,83.65279,16.26548,13.53237,-12.13577,17.46794,12.58441,-12.08406,16.15083,18.31214,-8.037946,16.06036,17.52373,17.74738,0.7050379,1445.572,18.24909,12.9102,6.406913,6.875355,20.59975,407.4213,666.6362,137.7926,285.9894,407.4116,0
202503291530,202503291600,425.6791,1.444808,3.270272,0.9173164,-1.0341,9,195.1003,9,0.2850806,9,-2.356711,9,-121.4268,-113.0624,35.11404,97.12341,49.94877,37.80183,141.5181,3.382783,9.735583,0.2974731,-0.01267798,0.08912004,7,-204.617,2.928475,1.795355,0,1.679502,1.862645e-09,0.3480098,83.63968,16.1565,14.74413,-11.10303,17.15678,13.9298,-11.05988,15.76006,19.64053,-7.440547,15.75672,16.92907,17.45827,0.6445893,1415.508,17.01045,12.52266,6.468452,6.87215,20.61423,278.6367,503.2268,103.8915,282.5067,403.2053,0
202503291600,202503291630,426.9474,0.6225966,3.451298,0.920943,-1.396124,2,262.9367,1,0.3841336,1,-55.15362,1,-81.44938,-76.20136,42.99964,121.6642,61.6584,46.61482,128.6184,4.796828,10.82009,0.416964,0.01919671,0.1752723,3,135.1341,4.515895,1.476748,0,1.552589,0,0.4589542,83.67662,15.71192,16.00292,-10.41461,16.86558,15.00554,-10.36462,15.57109,21.0039,-6.716112,15.56383,16.41257,17.18331,0.4805488,253.2457,15.49944,12.10297,6.471754,6.872048,22.33548,186.3436,390.6459,87.14153,279.6098,396.7706,0
202503291630,202503291700,426.8685,0.6662276,2.866697,0.7774507,-0.9669234,6,220.1165,1,0.321555,1,-59.14884,1,-52.64916,-50.92035,43.19485,122.8276,62.04821,46.89775,147.3878,4.742231,9.64618,0.3941312,0.02653883,0.1566827,1,97.74844,4.47409,1.346015,0,1.591223,3.72529e-09,0.4313728,83.68179,15.67567,13.3306,-12.72566,16.8433,12.49031,-12.67603,15.50306,18.39371,-8.487006,15.49169,16.86801,17.10729,0.3819327,214.944,15.09071,11.87794,6.445856,6.875659,22.83489,111.8955,296.9303,67.85247,275.2976,392.4799,0
202503291700,202503291730,426.3892,0.870541,2.899243,0.6721334,-0.2834473,1,161.7596,1,0.2361666,1,-67.82782,1,-109.2141,-110.7299,39.43536,113.5294,56.88251,42.96895,151.2763,4.490442,10.82098,0.3323774,0.05601502,0.1116691,3,46.31133,4.127761,1.368716,0,1.734726,1.862645e-09,0.4076394,83.68334,15.06821,14.04511,-12.50078,16.33037,13.09944,-12.44701,14.89303,19.0559,-8.546764,14.85187,16.22893,16.59674,0.5559291,159.0341,13.91158,11.6192,6.332376,6.878535,22.58405,18.31828,168.4365,38.0408,272.8879,384.9653,0
202503291730,202503291800,426.0933,0.8479458,2.881189,0.4806924,0.7324386,1,127.8584,1,0.1865473,1,-86.86497,1,-46.11112,-50.634,42.13044,121.4109,60.8032,45.92718,157.9479,4.59338,8.909057,0.3550553,0.06256992,0.1277818,2,41.45969,4.353441,1.125813,0,1.465824,0,0.4009154,83.71254,14.37225,14.57495,-12.44794,15.84689,13.39284,-12.38478,14.19982,19.62123,-8.70601,14.1799,15.67387,16.11153,0.5029484,153.7605,13.14632,11.30757,6.350012,6.809266,18.87861,-60.39145,54.58634,10.2727,273.4125,378.1176,0
202503291800,202503291830,425.8052,1.528421,3.685626,0.8069066,1.605142,2,175.714,4,0.2562074,4,-124.4426,2,-53.02482,-60.20799,45.98558,132.3184,66.34608,50.11612,173.6562,4.782529,12.57611,0.4094584,0.05867178,0.1703326,4,44.21427,3.995034,1.455917,0,2.725951,0,0.4144141,83.73724,13.63601,19.66603,-9.477048,15.07929,18.10173,-9.41353,13.54013,24.73887,-6.437772,13.45183,14.14715,15.41656,0.7432172,156.7546,12.5774,10.96704,6.304832,6.81417,2.75611,-64.19312,17.40413,2.879065,295.5653,374.2835,0
202503291830,202503291900,424.6572,1.038897,4.810312,0.3452732,2.151762,1,74.14946,1,0.1079727,1,-62.05742,1,-29.43669,-38.90746,39.26365,114.0047,56.80535,42.89302,217.6369,4.612568,9.377382,0.2627161,0.1122217,0.07046214,3,23.11612,4.538475,1.108138,0,0.8146801,0,0.3239666,83.77001,12.3886,27.63655,-5.802889,13.82547,25.33769,-5.737158,12.14668,33.42849,-3.466812,12.12908,11.85621,14.26353,0.3865306,133.8219,12.10564,10.73056,6.291191,6.824365,-57.66667,-51.21046,-1.282815,-1.524166,317.7423,369.1942,0
