"""TIMESTAMP_START""","""TIMESTAMP_END""","""CO2""","""CO2_SIGMA""","""H2O""","""H2O_SIGMA""","""FC""","""FC_SSITC_TEST""","""LE""","""LE_SSITC_TEST""","""ET""","""ET_SSITC_TEST""","""H""","""H_SSITC_TEST""","""G""","""SG""","""FETCH_MAX""","""FETCH_90""","""FETCH_55""","""FETCH_40""","""WD""","""WS""","""WS_MAX""","""USTAR""","""ZL""","""TAU""","""TAU_SSITC_TEST""","""MO_LENGTH""","""U""","""U_SIGMA""","""V""","""V_SIGMA""","""W""","""W_SIGMA""","""PA""","""TA_1_1_1""","""RH_1_1_1""","""T_DP_1_1_1""","""TA_1_1_2""","""RH_1_1_2""","""T_DP_1_1_2""","""TA_1_1_3""","""RH_1_1_3""","""T_DP_1_1_3""","""TA_1_1_4""","""VPD""","""T_SONIC""","""T_SONIC_SIGMA""","""PBLH""","""TS_1_1_1""","""TS_1_1_2""","""SWC_1_1_1""","""SWC_1_1_2""","""ALB""","""NETRAD""","""SW_IN""","""SW_OUT""","""LW_IN""","""LW_OUT""","""P"""
202503110730,202503110800,428.2651,0.3776616,3.876256,0.07763572,0.9267249,7,9.926192,7,0.01437177,7,32.49636,7,97.81295,92.35605,57.52449,158.8421,81.8089,61.91566,32.39468,3.038617,4.746996,0.2201095,-0.109013,0.05084,3,-23.79652,2.987575,0.5502753,0,0.5517303,1.490116e-08,0.1787117,84.24915,6.229347,33.97777,-8.48826,7.556465,31.16968,-8.42745,6.163846,36.2387,-7.715167,6.294399,7.205466,7.901982,0.7781128,1624.07,7.57052,6.117279,1.879524,2.949972,24.63773,38.71961,134.0655,33.07784,281.8857,344.1538,0.0
202503110800,202503110830,429.3884,0.4129472,3.92606,0.07625566,0.4578964,8,8.204578,8,0.01190437,8,24.62368,8,72.30942,69.33223,56.20464,155.2584,79.94185,60.50167,47.11969,2.705244,4.331312,0.2204452,-0.0823518,0.05060835,3,-31.50059,2.634689,0.6902891,0,0.5815231,7.450581e-09,0.1842535,84.28024,8.466838,29.55744,-8.317877,9.754601,27.22327,-8.259245,8.395219,31.63495,-7.500606,8.501541,8.839554,10.10719,0.7402629,1499.274,8.606101,6.483925,1.876935,2.948833,23.74074,67.30686,189.2793,44.99741,279.3478,356.3228,0.0
202503110830,202503110900,430.7678,0.8003718,3.65117,0.1426066,0.06907026,7,16.02859,7,0.02330683,7,19.32975,7,111.6791,112.0696,49.27227,136.1414,70.08198,53.03948,26.07672,2.786399,5.236124,0.2189191,-0.06792563,0.04952941,3,-38.19074,2.73381,0.7312106,0,0.5218591,7.450581e-09,0.2157052,84.30192,10.8632,23.42119,-9.237428,11.95422,21.86671,-9.188514,10.65768,25.53844,-8.298534,10.71786,10.96958,12.28487,0.3589948,1496.037,9.842177,7.035774,1.870292,2.9515,23.49384,138.0135,300.1199,70.52385,279.6231,371.2057,0.0
202503110900,202503110930,431.6755,0.2960626,3.415603,0.1090503,0.7581306,3,14.51346,3,0.02112852,3,32.33541,3,73.97255,78.15917,39.93426,300.7949,89.78865,65.04478,5.927246,2.842478,4.333677,0.1542122,-0.3182112,0.02447619,2,-8.152227,2.812737,0.4498702,0,0.4320533,0.0,0.2336733,84.31198,12.10702,20.18237,-10.07473,13.14388,18.91948,-10.02877,11.8874,22.20476,-9.040799,11.91111,12.30758,13.45451,0.4165967,1936.955,11.00528,7.637738,1.93012,3.005528,22.97346,179.5768,356.909,81.98255,285.131,380.4806,0.0
202503110930,202503111000,432.2592,0.3792294,3.357145,0.09923962,0.7711929,1,20.7056,1,0.03017227,1,51.84916,1,103.856,111.4161,17.7811,147.0014,42.163,29.82721,2.745667,1.975678,5.396853,0.1900226,-0.2719857,0.03702818,4,-9.537743,1.818253,0.796835,0,0.722132,-7.450581e-09,0.2454409,84.30242,13.26997,18.38276,-10.28751,14.18765,17.36727,-10.24705,12.90224,20.48042,-9.217309,12.90929,13.42381,14.49422,0.4393502,1909.245,11.74571,8.172188,1.931198,3.002389,22.71266,207.8477,399.9577,90.86339,286.9651,388.2118,0.0
202503111000,202503111030,433.1192,0.638211,3.256583,0.140272,1.161729,3,32.38961,3,0.04725619,3,91.69318,3,76.76454,87.26642,51.45876,142.155,73.18898,55.3912,112.5006,2.385332,5.265528,0.3301973,-0.09151545,0.1113108,4,-28.34636,2.109687,1.172892,0,0.9333579,7.450581e-09,0.3081624,84.30218,14.57175,16.40642,-10.66421,15.23445,15.74904,-10.63515,14.18314,18.54361,-9.425931,14.1847,14.65229,15.53289,0.6945358,1533.073,13.89612,8.513533,1.945698,2.99725,22.29216,300.3187,522.8253,116.7659,291.785,397.5257,0.0
202503111030,202503111100,433.8037,0.7786666,3.044933,0.1257285,0.3411383,3,28.55004,3,0.04166816,3,103.6632,3,67.57182,79.832,54.75782,151.268,77.88397,58.94422,135.3427,2.60037,6.059693,0.3520941,-0.08498736,0.1264026,4,-30.52371,2.15009,1.114123,0,1.253628,0.0,0.3040405,84.29073,14.86521,15.05123,-11.50537,15.51795,14.45427,-11.47697,14.53063,17.11376,-10.15235,14.49828,15.14648,15.79706,0.6321608,1499.747,14.76815,8.810688,1.985083,2.992361,21.87342,313.3612,532.2858,116.653,297.3074,399.579,0.0
202503111100,202503111130,433.822,0.5258497,3.043401,0.1280688,-0.03205226,3,22.239,3,0.03246114,3,78.51238,3,-16.04707,-3.094622,61.7151,170.4688,87.78194,66.43498,114.3712,2.535965,7.429468,0.4434145,-0.03224434,0.2003332,3,-80.45226,1.979002,1.656309,0,1.21935,7.450581e-09,0.3297242,84.26724,14.98548,14.91651,-11.51821,15.6989,14.27642,-11.48722,14.65266,16.97341,-10.15707,14.6408,15.35276,15.97817,0.576728,1475.588,15.23582,9.20875,2.014187,3.002944,21.87379,245.0988,432.4927,94.6039,307.7688,400.5588,0.0
202503111130,202503111200,433.3178,0.4142392,3.199272,0.1841688,0.4666034,3,20.28515,3,0.02961092,3,70.14239,3,-17.45487,-3.945622,47.44645,131.0459,67.47437,51.067,90.23749,2.483938,6.543934,0.2779731,-0.1169589,0.0786791,3,-22.17984,2.063228,1.234481,0,1.321984,0.0,0.2871298,84.23546,14.88113,15.75652,-10.91927,15.87243,14.83137,-10.87603,14.71296,17.64355,-9.621091,14.6819,15.42205,16.16627,0.5472675,1656.403,15.02023,9.625815,2.039031,3.045389,22.06515,188.44,349.4994,77.13838,313.7932,397.7142,0.0
202503111200,202503111230,432.8764,0.3996382,3.213395,0.1782352,0.924703,1,28.18041,1,0.04114211,1,98.9219,1,121.0731,134.9932,40.51236,111.8887,57.60596,43.59895,117.5082,3.236791,7.997514,0.2701499,-0.179745,0.07423774,2,-14.43228,2.979824,1.0419,0,1.267197,0.0,0.3399778,84.1977,14.96073,15.74344,-10.87108,16.0082,14.7684,-10.82538,14.87068,17.63597,-9.500788,14.87324,15.5718,16.30335,0.6129152,1811.354,15.36679,9.771986,2.098037,3.042139,22.08855,247.8349,424.1994,93.72574,314.3406,396.9793,0.0
202503111230,202503111300,433.5527,1.204843,2.933114,0.1287308,1.015353,1,31.16206,1,0.04551099,1,130.9015,1,12.85287,27.04242,42.32003,116.8519,60.17321,45.54226,131.899,1.824723,5.275378,0.2686787,-0.2414393,0.07331313,3,-10.74444,1.516597,1.260973,0,0.8763199,7.450581e-09,0.3201703,84.15904,15.95157,13.52442,-11.97245,16.15929,13.34651,-11.96343,15.23293,15.89224,-10.5182,15.23122,15.99041,16.42888,0.743809,1885.111,17.25311,10.03004,2.09051,3.039222,21.7128,332.9855,558.0693,121.3356,304.1479,407.8963,0.0
202503111300,202503111330,433.777,0.6796768,3.136424,0.1330225,1.344642,3,29.23636,3,0.04269846,3,111.2731,3,131.6729,146.737,49.31492,136.2484,70.14078,53.08416,52.25858,1.642206,5.752068,0.3544098,-0.08951667,0.1274762,4,-28.97929,0.711826,0.8813894,0,1.46993,0.0,0.3488294,84.10607,15.72356,14.63617,-11.16562,16.42464,14.01992,-11.13513,15.23009,16.73157,-9.868952,15.21514,16.13384,16.71319,0.6860855,1520.414,16.85463,10.41744,2.142262,3.035805,21.76998,277.2949,475.7094,103.8411,312.3201,406.8936,0.0
202503111330,202503111400,434.4946,1.719385,2.794591,0.1919664,1.173377,1,32.86246,1,0.0480561,1,218.1233,1,62.43254,78.71009,37.97377,104.8869,53.99523,40.86628,112.1818,3.573851,10.19958,0.3402644,-0.1972325,0.1169134,7,-13.15265,2.654055,2.674984,0,1.324727,0.0,0.464293,84.06476,16.79804,12.16933,-12.62526,17.58101,11.61864,-12.5918,16.5722,14.2215,-10.86021,16.57128,17.87177,17.83921,1.074332,1836.947,19.49611,10.73898,2.148019,3.034083,21.85167,509.0584,807.9908,176.9648,293.1643,415.1319,0.0
202503111400,202503111430,434.4264,0.747183,2.635615,0.1887884,1.056818,1,43.85141,1,0.0641465,1,213.0373,1,1251.794,15.42324,46.28455,127.872,65.8272,49.81988,127.902,3.94845,10.88447,0.426454,-0.09823638,0.1833758,3,-26.40702,3.398477,1.889368,0,1.90111,0.0,0.4543676,84.03516,17.04258,11.29074,-13.35454,17.86887,10.74099,-13.3194,16.90957,13.21376,-11.49629,16.93132,18.37424,18.11267,1.065465,1571.86,19.92749,10.99988,2.202797,3.090611,22.00347,445.7838,729.989,160.7651,290.6784,414.1186,0.0
202503111430,202503111500,435.0156,0.8901832,3.170827,0.118418,1.818974,1,31.11499,1,0.04552616,1,237.1219,1,1114.799,4.264843,44.70807,123.5217,63.58449,48.12258,70.74286,5.518257,12.10542,0.4385801,-0.1000897,0.1936966,3,-25.91805,4.698418,2.030127,0,2.829076,0.0,0.487974,84.01195,17.06006,13.56017,-11.05403,18.06526,12.77715,-11.01056,17.15406,15.28252,-9.46167,17.10919,18.18374,18.35859,1.065093,1581.639,20.36674,11.5147,2.241088,3.086611,22.43086,488.2853,784.4202,175.8401,294.2326,414.5274,0.0
202503111500,202503111530,434.6813,1.648281,3.163372,0.1832161,1.777242,1,38.03823,1,0.0556424,1,190.5861,1,964.2524,-33.85866,40.72463,112.4869,57.91014,43.82893,59.62067,4.014549,9.76549,0.355019,-0.1522531,0.1269946,7,-17.03827,3.514477,1.626475,0,1.831439,1.490116e-08,0.4438746,83.9877,16.91319,13.65072,-11.10119,17.97378,12.81286,-11.0553,16.90063,15.42676,-9.555859,16.86941,18.0632,18.26625,0.9540328,1759.234,19.85614,11.77539,2.250807,3.082111,23.06092,373.0589,645.5791,148.8294,290.5715,414.2623,0.0
202503111530,202503111600,434.5946,0.5038316,2.675585,0.2090214,1.244935,3,21.06949,3,0.03082797,3,137.5398,3,870.8778,-42.46278,52.24074,144.3312,74.30474,56.2353,145.208,4.792124,9.525499,0.4638321,-0.04914848,0.2165968,4,-52.78149,4.274212,1.667225,0,1.802442,0.0,0.424795,83.97735,17.20218,11.34253,-13.19226,18.24467,10.65896,-13.14802,17.15275,13.1162,-11.41138,17.15098,18.81297,18.49238,0.7378924,1488.977,19.30804,11.728,2.299437,3.078333,23.60988,262.4055,517.3327,122.1279,280.4514,413.2507,0.0
202503111600,202503111630,434.4832,0.4499287,3.050802,0.05887614,1.300332,1,14.21826,1,0.02079192,1,104.11,1,727.9857,-135.8783,44.72374,123.5967,63.61234,48.14313,68.84912,5.183133,9.801022,0.3720303,-0.07200249,0.1395928,2,-36.02834,4.955984,1.216299,0,1.497155,7.450581e-09,0.413748,83.9704,16.46818,13.52654,-11.54697,17.71611,12.55453,-11.49319,16.57078,15.20804,-9.989025,16.54644,17.80369,17.99796,0.5689932,1497.083,17.04828,11.80584,2.318256,3.075722,24.26266,168.1326,392.7045,95.18282,278.2898,407.6789,0.0
202503111630,202503111700,434.0804,0.3228777,3.100317,0.05757908,1.383187,1,10.2728,1,0.01501644,1,67.30015,1,715.4333,-107.848,44.87866,124.0268,63.83321,48.31024,55.8948,4.93126,8.782914,0.3610709,-0.05096661,0.131652,1,-50.89861,4.798042,1.021801,0,1.135811,0.0,0.3998276,83.95724,16.02338,14.14091,-11.34996,17.31668,13.08393,-11.29405,16.16446,15.75975,-9.868155,16.13333,17.25202,17.60275,0.4572652,1489.888,14.85269,11.75276,2.321358,3.073639,25.25503,79.33513,277.0648,69.87411,276.1292,403.9847,0.0
202503111700,202503111730,433.6891,0.3839012,3.118003,0.04914504,0.8418151,1,5.574558,1,0.008143286,1,13.25404,1,740.1999,-65.79553,47.59843,131.582,67.71137,51.24438,45.31476,5.347809,10.0286,0.3806609,-0.008701415,0.1466526,1,-298.1273,5.22703,1.19327,0,1.121152,7.450581e-09,0.3916316,83.94311,15.38151,14.80777,-11.28244,16.71746,13.65976,-11.22453,15.47085,16.43007,-9.8993,15.44637,16.49267,17.0045,0.217414,1370.261,13.23895,11.62514,2.284259,3.073416,26.22447,-14.27593,147.5109,38.72116,274.4728,397.5385,0.0
202503111730,202503111800,433.1879,0.5135226,2.977754,0.02530628,0.9291566,1,2.754732,1,0.004020609,1,-28.3044,1,737.2524,-62.63834,45.51521,130.5725,65.59502,49.55628,49.34396,3.932444,7.768373,0.2758091,0.04734672,0.07724585,2,54.79007,3.790685,0.8432247,0,1.058364,7.450581e-09,0.3000842,83.95363,14.54357,14.93005,-11.85513,15.91376,13.73979,-11.79588,14.5664,16.59011,-10.51399,14.52211,15.65906,16.1872,0.3869637,168.2501,12.32711,11.4605,2.260602,3.07325,26.39154,-93.61158,29.45008,7.583582,272.2823,387.7604,0.0
202503111800,202503111830,432.4792,0.4588925,2.944402,0.01351699,0.7212325,3,1.360641,3,0.001983829,3,-44.87352,3,726.9315,-77.31942,57.10251,164.5637,82.47377,62.28938,44.49017,2.989537,5.894856,0.2779292,0.07364266,0.07873956,7,35.22591,2.820161,0.731535,0,0.999452,7.450581e-09,0.2277432,83.95661,13.52037,15.78375,-11.99375,14.87086,14.5372,-11.93521,13.48112,17.47632,-10.74832,13.42514,14.51864,15.1408,0.6143174,146.9847,11.37056,11.1811,2.267184,3.072722,20.66368,-106.9324,3.311145,2.102066,271.7412,379.8826,0.0
202503111830,202503111900,431.7896,0.6019112,2.958241,0.009095963,0.01149876,8,-0.03243457,8,-4.726638e-05,8,-3.954043,8,764.29,-52.16613,18.51324,595.8977,77.57361,48.01012,1.279175,1.352386,3.542544,0.11549,0.09061934,0.01362069,7,28.62667,1.166713,1.009032,0,0.3848494,7.450581e-09,0.1164442,83.95578,12.82303,16.57911,-11.94705,14.4359,15.01719,-11.87696,12.96028,18.0651,-10.75811,12.95618,14.03414,14.706,0.5365536,139.8116,10.49894,10.81685,2.206165,3.074944,0.0,-95.76938,-4.85859,0.3176644,282.3941,372.9872,0.0
202503111900,202503111930,430.998,0.5105991,2.974649,0.01810897,0.494594,8,0.2328019,8,0.0003390379,8,11.36834,8,803.3265,-36.52621,23.81473,214.8959,58.2502,41.10748,359.1752,1.588246,3.069636,0.1351412,-0.1627275,0.01870048,5,-15.94156,1.509469,0.8308362,0,0.3210761,7.450581e-09,0.1187259,83.98161,12.15373,17.42939,-11.87032,13.66392,15.88693,-11.80451,12.28089,18.88757,-10.76072,12.2318,13.21905,13.9347,0.6925502,1781.169,10.08385,10.47331,2.209317,3.078111,0.0,-89.86397,-4.408072,0.5395232,283.5261,368.4424,0.0
202503111930,202503112000,430.6147,0.6443875,2.856029,0.05097278,0.02605524,8,1.104195,8,0.001606237,8,-5.908316,8,857.5402,-22.94247,42.33815,1714.457,194.64,116.576,359.4047,2.167578,3.413731,0.1146562,0.1367371,0.01352243,7,18.97166,2.118516,0.7348875,0,0.3681629,7.450581e-09,0.1342816,84.00748,11.09842,17.95865,-12.36815,12.49275,16.47267,-12.30742,11.08186,19.63804,-11.26466,11.07257,12.15422,12.75192,0.5273208,129.317,9.933612,10.11265,2.151068,3.080889,0.0,-83.12296,-4.397613,-0.03801095,286.6109,365.3742,0.0
202503112000,202503112030,430.2715,0.347151,2.706703,0.1044005,0.2969909,7,0.01903052,8,2.768443e-05,8,-15.33201,7,897.6344,-31.81094,34.67404,1327.184,155.7462,93.9913,354.5482,2.654259,5.351939,0.1631388,0.124505,0.02738137,1,20.83554,2.596581,0.522856,0,0.547897,-1.490116e-08,0.1906648,84.0339,11.18302,16.94069,-13.03378,12.57428,15.54716,-12.97356,11.13234,18.74679,-11.81281,11.17193,12.35778,12.8201,0.5679014,131.343,9.869494,9.852063,2.161471,3.084111,0.0,-88.3114,-4.510604,0.4016997,282.5491,365.9482,0.0
202503112030,202503112100,430.5232,0.429286,2.654022,0.0696443,0.3847928,9,3.371085,9,0.004900444,9,-32.44227,9,983.5372,-9.552774,171.0545,5361.808,941.1758,535.9116,3.461487,2.92082,5.672095,0.0889661,1.615055,0.008166972,9,1.606218,2.898428,0.879655,0,0.374643,0.0,0.1787457,84.0494,10.34955,17.58634,-13.26608,11.6744,16.19231,-13.20865,10.36314,19.24911,-12.1307,10.31324,11.56633,11.91453,0.7535635,110.4415,9.464326,9.594546,2.105221,3.058333,0.0,-85.36685,-4.64869,-0.2811897,281.9289,362.9283,0.0
202503112100,202503112130,430.507,0.7787038,2.676957,0.06015906,-1.002526,8,-3.172293,8,-0.004607142,8,33.27624,8,1027.97,-42.17461,31.72107,282.2047,76.70878,54.51112,20.7092,2.86501,6.13661,0.1946775,-0.1582304,0.03924534,7,-16.39464,2.686225,0.8736284,0,0.9446886,0.0,0.1814522,84.05638,9.353318,19.00082,-13.15427,10.58138,17.58798,-13.10079,9.380559,20.61961,-12.1046,9.28792,10.59399,10.8228,1.022228,1772.107,9.337096,9.42263,2.097982,3.026694,0.0,-78.53665,-4.496861,-0.2482527,284.8242,359.1122,0.0
202503112130,202503112200,429.6334,0.5565492,2.664235,0.03647234,-0.1245001,7,0.6382387,7,0.0009264157,7,-14.42667,7,1114.045,-38.51715,54.02046,2277.337,252.4527,150.5066,16.60294,3.455716,5.827918,0.1528187,0.142157,0.02423177,8,18.24835,3.411325,0.5064444,0,0.5553764,7.450581e-09,0.1903561,84.05667,8.888549,19.45264,-13.21459,10.19611,17.90996,-13.15759,8.811833,21.27159,-12.1692,8.828453,10.26052,10.43601,0.5644634,128.5308,9.02371,9.180842,2.106198,3.03025,0.0,-87.54778,-4.019267,0.529907,271.7889,354.7875,0.0
202503112200,202503112230,429.6856,0.9353898,2.72987,0.02743524,-0.3059115,7,1.450005,7,0.002102239,7,-20.96005,7,1222.511,-21.02264,39.56825,1538.919,178.8591,107.7289,19.31445,3.248199,5.298583,0.1804283,0.1253227,0.03392608,8,20.69961,3.171647,0.5925206,0,0.6828639,7.450581e-09,0.179588,84.05596,7.62113,21.71899,-12.91457,8.921761,19.99466,-12.85748,7.579128,23.46721,-11.98725,7.565261,9.182317,9.166282,0.6479568,131.1952,8.528331,8.923266,2.076844,3.032666,0.0,-85.49373,-4.473548,-0.06543599,268.5659,349.6516,0.0
202503112230,202503112300,429.4137,0.7901078,2.777764,0.07205441,-0.1882194,9,-0.6984014,9,-0.001012005,9,-0.5723435,9,1285.789,-31.49989,43.68702,885.9779,150.6053,97.56348,46.07559,2.736534,4.881991,0.1453732,0.007037562,0.02206823,9,368.612,2.631955,0.5185015,0,0.7876613,3.72529e-09,0.1567832,84.05573,6.980062,23.14081,-12.70032,8.21025,21.38064,-12.64608,7.010693,24.76173,-11.8244,6.909737,8.607794,8.458848,0.8026298,400.8466,8.19537,8.709514,2.04035,3.03575,0.0,-77.49285,-4.074131,-0.01998102,273.2034,346.6422,0.0
202503112300,202503112330,428.7929,0.4183095,2.849021,0.03034716,0.3577214,5,0.7248626,5,0.001050116,5,-19.50315,5,1373.746,-1.38443,40.08902,1786.842,191.6497,113.512,24.7959,2.777003,5.180186,0.1560012,0.1806873,0.02543331,4,14.35702,2.7201,0.5650718,0,0.5398199,7.450581e-09,0.1994454,84.05608,6.807566,23.95122,-12.39123,8.202236,21.89438,-12.32955,6.778482,25.76032,-11.50755,6.842896,8.533314,8.456901,0.5088602,124.3011,8.247419,8.47053,2.046832,3.037861,0.0,-63.20878,-2.728012,0.759661,284.8123,344.5334,0.0
202503112330,202503120000,428.7904,0.3616971,2.881899,0.02799963,0.4893128,7,1.798216,7,0.002608183,7,-14.7707,7,3.418066,-1.028428,52.61042,2216.478,245.7201,146.5475,1.095764,3.38726,5.897324,0.1535156,0.1428759,0.02451683,3,18.15653,3.35554,0.6915268,0,0.483276,0.0,0.2356087,84.04603,8.062282,22.24343,-12.25215,9.500592,20.29062,-12.18874,8.022923,24.1678,-11.24747,8.147803,9.51315,9.759528,0.6899599,128.431,8.480734,8.335352,2.046206,3.012916,0.0,-63.17788,-2.544583,1.010464,290.9932,350.616,0.0
202503120000,202503120030,429.7342,0.497593,3.044357,0.04211112,0.5307002,5,1.779772,5,0.00258364,5,-19.31735,5,-8.545501,-12.35549,45.47634,2178.515,224.0099,131.6409,5.708801,2.83181,5.01649,0.1471768,0.2125557,0.02245554,1,12.20447,2.788055,0.5241545,0,0.4897727,1.490116e-08,0.1827074,84.02623,8.937898,22.13308,-11.56882,10.26235,20.35398,-11.51027,8.919981,23.93725,-10.59826,8.941704,9.997417,10.53645,0.4962916,121.9614,8.350783,8.338233,1.976605,2.97975,0.0,-67.59134,-3.28805,0.3062286,291.7294,355.7264,0.0
202503120030,202503120100,430.0644,0.80214,3.142088,0.04323272,-0.1071598,7,0.4363205,7,0.000632534,7,-15.47572,7,-8.570688,-11.75297,30.01199,1059.519,130.3501,79.24078,18.97626,2.585743,4.86751,0.1737926,0.1038718,0.031466,7,24.97435,2.486244,0.7116082,0,0.7245349,0.0,0.1885103,84.01566,7.441007,25.31185,-11.17269,8.684932,23.35948,-11.11719,7.496173,26.88772,-10.36289,7.407639,8.654071,8.966331,0.5423314,135.8417,8.042447,8.249569,1.979542,2.981972,0.0,-65.73183,-3.706752,-0.3218904,287.4514,349.7984,0.0
202503120100,202503120130,429.5796,0.5430839,3.297562,0.04134674,0.1510074,7,-0.1970786,8,-0.0002855739,8,-14.94933,7,-31.72348,-35.16544,68.72938,3906.067,362.8537,209.0789,17.13196,2.998172,4.854538,0.1200249,0.3051624,0.01503178,6,8.500818,2.969496,0.498727,0,0.4237902,1.490116e-08,0.1402053,84.00954,7.058047,27.229,-10.57108,8.368601,25.02841,-10.51225,7.013858,29.04074,-9.794055,6.999822,8.283526,8.663547,0.4776921,117.9357,7.948671,8.108895,1.983603,2.983667,0.0,-64.38003,-3.080142,0.1408253,285.6091,346.7682,0.0
202503120130,202503120200,428.9132,0.850698,3.373184,0.03220424,-0.01319244,9,0.5959443,9,0.0008647409,9,3.22981,9,-11.57134,-15.46619,91.44535,571.3146,188.6257,140.2116,359.7844,2.555993,3.621025,0.04868612,-0.997065,0.002460514,5,-2.601766,2.526041,0.3622374,0,0.3844106,7.450581e-09,0.09680726,84.01159,8.55651,25.15758,-10.29061,9.997369,22.97237,-10.22617,8.467844,27.10571,-9.418641,8.579014,9.516906,10.30066,0.9184937,2047.965,7.58841,7.969656,1.988152,2.986417,0.0,-74.94202,-3.040784,0.661137,280.0039,351.244,0.0
202503120200,202503120230,429.5052,0.9319323,3.473236,0.05182613,0.1093482,9,-0.4394862,9,-0.0006370838,9,1.742062,9,-11.74053,-15.84939,42.96378,661.1202,131.5652,87.89206,17.40216,2.731576,4.561526,0.1569002,-0.0156708,0.02564556,6,-165.5391,2.678889,0.5048888,0,0.5553429,7.450581e-09,0.1313518,84.00362,7.464656,27.9215,-9.920521,8.826133,25.62683,-9.859209,7.43097,29.66022,-9.178063,7.439468,8.514348,9.137102,1.224329,1434.417,7.399078,7.800489,1.992187,2.987694,0.0,-70.90142,-3.681332,-0.553798,280.9073,348.6812,0.0
202503120230,202503120300,428.9384,0.8649019,3.673998,0.03865832,-0.103891,8,-1.157602,8,-0.001678284,8,9.55891,8,-16.97552,-21.41042,49.95602,492.0979,126.2038,88.71387,21.17151,2.935076,4.07213,0.1514714,-0.09632348,0.02388544,6,-26.93144,2.891234,0.3372684,0,0.502076,7.450581e-09,0.1090128,83.99332,7.6551,29.15949,-9.20516,8.920522,26.90639,-9.147838,7.564059,31.03619,-8.480484,7.549778,8.409239,9.249534,1.014772,1561.371,7.27288,7.691419,1.986331,2.989778,0.0,-73.0336,-3.264542,0.07672465,278.7147,348.407,0.0
202503120300,202503120330,428.3508,0.5744483,3.754446,0.03556875,-0.245761,8,-0.3250642,8,-0.0004712342,8,-3.426485,8,1.096419,-3.541484,48.21559,1335.211,189.4213,118.2642,12.78876,2.899447,4.057004,0.1375989,0.04664815,0.01971361,7,55.61056,2.822085,0.4369518,0,0.6395286,-1.490116e-08,0.1264661,83.98079,7.568312,29.92407,-8.930962,8.823166,27.62261,-8.873964,7.470526,31.90231,-8.194804,7.484967,8.254854,9.159515,0.7034614,169.1419,7.2592,7.592206,1.920416,2.991611,0.0,-68.23389,-2.882004,0.4958633,282.8672,347.7232,0.0
202503120330,202503120400,428.5772,0.7204559,3.801006,0.01800665,-0.8224106,8,-0.0197325,8,-2.860005e-05,8,14.57344,8,-19.00125,-23.56074,77.21978,213.2259,109.834,83.12454,23.34039,2.900048,4.066908,0.2255539,-0.04478794,0.05300718,6,-57.92028,2.740673,0.3534178,0,0.9308984,1.490116e-08,0.1267418,83.9799,7.336335,30.77704,-8.776556,8.654118,28.29326,-8.716582,7.27003,32.73149,-8.041908,7.290799,8.08763,8.9943,0.7377418,1486.49,6.87212,7.472122,1.923756,2.992944,0.0,-81.87338,-3.855674,-0.1065898,268.8702,346.9945,0.0
202503120400,202503120430,428.5484,0.552048,3.811198,0.01807441,-0.3515512,9,-0.5068099,9,-0.0007341164,9,2.470195,9,-17.69823,-22.64801,86.0149,889.8142,221.7337,155.1619,12.38825,3.154351,4.597064,0.1048444,-0.07469634,0.0114807,7,-34.729,3.128261,0.3531948,0,0.419214,1.490116e-08,0.1097776,83.98942,6.745749,32.16069,-8.7367,7.967194,29.73602,-8.680966,6.629316,34.20029,-8.048302,6.598294,7.569357,8.307338,0.8495312,1497.712,6.614245,7.317492,1.927984,2.994389,0.0,-88.12265,-4.453044,-0.4338918,260.3757,344.4792,0.0
202503120430,202503120500,427.5845,0.467436,3.840407,0.0370301,0.08804263,8,0.6788574,8,0.000983516,8,-6.075174,8,-12.37114,-18.00663,60.35484,2596.742,284.4203,169.1142,359.4956,2.836767,5.170074,0.1134867,0.1455353,0.01344493,4,17.82475,2.767221,0.6201626,0,0.598286,1.490116e-08,0.1600748,84.01062,6.918306,32.00993,-8.643976,8.305455,29.28146,-8.580676,6.830175,34.12524,-7.896959,6.949084,7.794859,8.64867,0.8642197,128.0704,6.454984,7.192443,1.933719,2.996111,0.0,-91.42206,-4.095707,0.916652,256.9464,343.356,0.0
202503120500,202503120530,428.212,0.740985,3.94268,0.03397538,-0.1162476,9,-1.514582,9,-0.002194291,9,1.874086,9,-19.04676,-24.74646,55.72704,154.0398,79.28038,59.99937,15.17169,2.629032,4.711408,0.2144803,-0.006381211,0.04804189,3,-406.5263,2.276438,0.7785338,0,1.288466,0.0,0.1811904,84.0465,6.866273,33.01001,-8.296809,8.129427,30.45923,-8.238994,6.826357,34.89343,-7.615449,6.80392,7.582037,8.48146,0.9859713,1317.81,6.172303,7.083138,1.93709,2.954389,0.0,-92.85112,-4.914824,-0.08622158,256.8062,344.8287,0.0
202503120530,202503120600,428.1371,0.8750803,3.991377,0.02576502,-1.865808,8,0.8440382,8,0.001222105,8,42.48443,8,-22.76469,-28.52484,82.62531,228.1539,117.5261,88.94571,357.7154,1.746957,5.014379,0.402216,-0.02303016,0.1694143,8,-112.6406,0.671723,0.9957168,0,1.460749,0.0,0.2076817,84.09128,6.221682,34.98775,-8.131984,7.470116,32.35127,-8.074682,6.209094,36.76546,-7.495412,6.056337,7.084966,7.825862,1.440292,1460.013,5.720716,7.022196,1.867556,2.938028,0.0,-90.05014,-4.89739,0.216779,256.0866,341.0226,0.0
